name,counts,GeneSymbol
NM_001145636.2,10,ARMH1
NM_182898.4,10,CREB5
NM_199191.3,10,BABAM2
NM_001216.3,10,CA9
NM_005495.3,10,SLC17A4
NM_052897.4,10,MBD6
NM_005058.4,10,RBMY1A1
NM_032188.3,10,KAT8
NM_017417.2,10,GALNT8
NM_016231.5,10,NLK
NM_007370.7,10,RFC5
NM_024766.5,10,CAMKMT
NM_004769.4,10,ASIC3
NM_018436.4,10,ALLC
NM_012268.4,10,PLD3
NM_007111.5,10,TFDP1
NM_015990.5,10,KLHL5
NM_016352.4,10,CPA4
NM_025265.4,10,TSEN2
NM_001242818.2,10,DEF8
NM_181335.3,10,ARHGAP8
NM_001159387.2,10,B4GALNT2
NM_001376587.1,10,IFI16
NM_032982.4,10,CASP2
NM_018226.6,10,RNPEPL1
NM_003324.5,10,TULP3
NM_001245002.2,10,NFIC
NM_173353.4,10,TPH2
NM_001044305.3,10,SMAP1
NM_001039705.3,10,TRO
NM_153498.4,10,CAMK1D
NM_015897.4,10,PIAS4
NM_001388185.1,10,JADE2
NM_005530.3,10,IDH3A
NM_015342.4,10,PPWD1
NM_001869.3,10,CPA2
NM_032520.5,10,GNPTG
NM_021117.5,10,CRY2
NM_022167.4,10,XYLT2
NM_018712.4,10,ELMOD1
NM_024031.5,10,PRR14
NM_032228.6,10,FAR1
NM_033068.3,10,ACP4
NM_001287444.2,10,DCDC2C
NM_000747.3,10,CHRNB1
NM_174981.6,10,POTED
NM_018100.4,10,EFHC1
NM_003610.4,10,RAE1
NM_021961.6,10,TEAD1
NM_001363845.2,10,SEPTIN3
NM_003477.3,10,PDHX
NM_001238.4,10,CCNE1
NM_170682.4,10,P2RX2
NM_016354.4,10,SLCO4A1
NM_001286535.2,10,RAD9B
NM_014772.3,10,CTIF
NM_002736.3,10,PRKAR2B
NM_018725.4,10,IL17RB
NM_001370338.1,10,SLC7A2
NM_015077.4,10,SARM1
NM_020682.4,10,AS3MT
NM_002755.4,10,MAP2K1
NM_015143.3,10,METAP1
NM_018404.3,10,ADAP2
NM_001014447.3,10,CPZ
NM_001303037.2,10,PALS2
NM_001070.5,10,TUBG1
NM_019117.5,10,KLHL4
NM_001077268.2,10,ZFYVE19
NM_177433.3,10,MAGED2
NM_025152.3,10,NUBPL
NM_006700.3,10,TRAFD1
NM_006279.5,10,ST3GAL3
NM_016142.3,10,HSD17B12
NM_006640.5,10,SEPTIN9
NM_005391.5,10,PDK3
NM_012278.4,10,ITGB1BP2
NM_005089.4,10,ZRSR2
NM_005309.3,10,GPT
NM_016030.6,10,TRAPPC12
NM_033031.3,10,CCNB3
NM_005791.3,10,MPHOSPH10
NM_001870.4,10,CPA3
NM_020448.5,10,NIPAL3
NM_003259.4,10,ICAM5
NM_016359.5,10,NUSAP1
NM_001100423.2,10,SPATS2L
NM_002610.5,10,PDK1
NM_005754.3,10,G3BP1
NM_032433.4,10,ZNF333
NM_001080503.3,10,CCDC159
NM_020474.4,10,GALNT1
NM_001807.6,10,CEL
NM_004791.3,10,ITGBL1
NM_032860.5,10,LTV1
NM_001040402.3,10,DCUN1D4
NM_017429.3,10,BCO1
NM_198075.4,10,LRRC56
NM_014384.3,10,ACAD8
NM_001830.4,10,CLCN4
NM_002611.5,10,PDK2
NM_021965.4,10,PGM5
NM_006503.4,10,PSMC4
NM_014038.3,10,BZW2
NM_052917.4,10,GALNT13
NM_001207067.2,10,BZW1
NM_004404.5,10,SEPTIN2
NM_020662.4,10,MRS2
NM_000291.4,10,PGK1
NM_005359.6,10,SMAD4
NM_032303.5,10,HSDL2
NM_000030.3,10,AGXT
NM_014679.5,10,CEP57
NM_012336.4,10,NARF
NM_001365621.2,10,DLGAP4
NM_003854.4,10,IL1RL2
NM_001967.4,10,EIF4A2
NM_018202.6,10,MACO1
NM_012140.5,10,SLC25A10
NM_207346.3,10,TSEN54
NM_053023.5,10,ZFP91
NM_016248.4,10,AKAP11
NM_020216.4,10,RNPEP
NM_198291.3,10,SRC
NM_133496.5,10,SLC30A7
NM_004584.3,10,RAD9A
NM_001300975.2,10,ANKRD42
NM_001136193.2,10,FASTKD2
NM_000159.4,10,GCDH
NM_000562.3,10,C8A
NM_016123.4,10,IRAK4
NM_000155.4,10,GALT
NM_002263.4,10,KIFC1
NM_145185.4,10,MAP2K7
NM_001042454.3,10,TGFB1I1
NM_153320.2,10,SLC22A7
NM_006998.4,10,SCGN
NM_005236.3,10,ERCC4
NM_018342.5,10,TMEM144
NM_018194.6,10,HHAT
NM_001014987.2,10,LAT
NM_153356.3,10,TBC1D21
NM_000715.4,10,C4BPA
NM_014364.5,10,GAPDHS
NM_002484.4,10,NUBP1
NM_000116.5,10,TAFAZZIN
NM_018006.5,10,TRMU
NM_001042635.2,10,NGDN
NM_001010883.3,10,FAM102B
NM_181503.3,10,EXOSC8
NM_003010.4,10,MAP2K4
NM_015420.7,10,DCAF13
NM_016426.7,10,GTSE1
NM_015874.6,10,RBPJ
NM_001031855.3,10,LONRF3
NM_003647.3,10,DGKE
NM_030625.3,10,TET1
NM_020439.3,10,CAMK1G
NM_001330449.2,10,AMDHD2
NM_016437.3,10,TUBG2
NM_001795.5,10,CDH5
NM_178858.6,10,SFXN2
NM_001129979.3,10,SYCE1L
NM_015158.5,10,KANK1
NM_005573.4,10,LMNB1
NM_003142.5,10,SSB
NM_013260.8,10,SAP30BP
NM_014806.5,10,RUSC2
NM_031421.5,10,ODAD4
NM_003681.5,10,PDXK
NM_012087.4,10,GTF3C5
NM_001040078.3,10,LGALS9C
NM_001323329.2,10,MAPK8
NM_152544.3,10,TRMT44
NM_006263.4,10,PSME1
NM_001616.5,10,ACVR2A
NM_002633.3,10,PGM1
NM_001032999.3,10,CBFA2T2
NM_012142.5,10,CCNDBP1
NM_152305.3,10,POGLUT1
NM_004595.5,10,SMS
NM_004455.3,10,EXTL1
NM_001416.4,10,EIF4A1
NM_006986.4,10,MAGED1
NM_015603.3,10,CCDC9
NM_198514.4,10,NHLRC2
NM_053013.4,10,ENO3
NM_020407.5,10,RHBG
NM_006541.5,10,GLRX3
NM_022087.4,10,GALNT11
NM_152591.3,10,CCDC63
NM_001304376.3,10,ADGRG5
NM_000962.4,10,PTGS1
NM_152624.6,10,DCP2
NM_024677.6,10,NSUN7
NM_004361.5,10,CDH7
NM_080385.5,10,CPA5
NM_001377405.1,10,ATXN7
NM_002510.3,10,GPNMB
NM_145251.4,10,STYX
NM_001267727.2,10,ARSG
NM_144967.4,10,ARHGAP36
NM_178171.5,10,GSDMA
NM_001734.5,10,C1S
NM_001621.5,10,AHR
NM_176822.4,10,NLRP14
NM_016395.4,10,HACD3
NM_030938.5,10,VMP1
NM_018292.5,10,QRSL1
NM_001141919.2,10,XG
NM_003129.4,10,SQLE
NM_001493.3,10,GDI1
NM_001144825.2,10,RUNDC3A
NM_001095.4,10,ASIC1
NM_007204.5,10,DDX20
NM_003729.4,10,RTCA
NM_001481.3,10,GAS8
NM_007175.8,10,ERLIN2
NM_001388067.1,10,MIPOL1
NM_017785.5,10,SPDL1
NM_201653.4,10,CHIA
NM_018993.4,10,RIN2
NM_174912.4,10,FAAH2
NM_005269.3,10,GLI1
NM_003390.4,10,WEE1
NM_001370472.1,10,CNOT6
NM_024120.5,10,NDUFAF5
NM_005789.4,10,PSME3
NM_006859.4,10,LIAS
NM_006360.6,10,EIF3M
NM_006849.4,10,PDIA2
NM_003057.3,10,SLC22A1
NM_020802.4,10,CEP126
NM_005147.6,10,DNAJA3
NM_001109977.3,10,FHIP1A
NM_014458.4,10,KLHL20
NM_002517.4,10,NPAS1
NM_153348.3,10,FBXW8
NM_001231.5,10,CASQ1
NM_031891.4,10,CDH20
NM_001560.3,10,IL13RA1
NM_001130016.3,10,ART3
NM_014456.5,10,PDCD4
NM_014586.2,10,HUNK
NM_021188.3,10,ZNF410
NM_145235.5,10,FANK1
NM_001347995.2,10,FAM189A2
NM_001130924.3,10,TMEM201
NM_009587.3,10,LGALS9
NM_001106.4,10,ACVR2B
NM_001254.4,10,CDC6
NM_001365902.3,10,NFIX
NM_004329.3,10,BMPR1A
NM_001113525.2,10,ZNF276
NM_032039.4,10,FAM234A
NM_014464.4,10,TINAG
NM_001632.5,10,ALPP
NM_198489.3,10,CENATAC
NM_016309.3,10,LCMT1
NM_005069.6,10,SIM2
NM_001134405.2,10,RUNDC3B
NM_012443.4,10,SPAG6
NM_031313.3,10,ALPG
NM_004086.3,10,COCH
NM_020752.3,10,GPR158
NM_152415.3,10,VPS37A
NM_001609.4,10,ACADSB
NM_000478.6,10,ALPL
NM_005632.3,10,CAPN15
NM_015884.4,10,MBTPS2
NM_001001563.5,10,TIMM50
NM_001347721.2,10,DYRK1A
NM_020961.4,10,METTL14
NM_000284.4,10,PDHA1
NM_153615.2,10,RGL4
NM_001168468.2,10,PDZD3
NM_207352.4,10,CYP4V2
NM_001975.3,10,ENO2
NM_032358.4,10,CCDC77
NM_005157.6,10,ABL1
NM_001134673.4,10,NFIA
NM_014673.5,10,EMC2
NM_002802.3,10,PSMC1
NM_020859.4,10,SHROOM3
NM_018439.4,10,IMPACT
NM_001631.5,10,ALPI
NM_022479.3,10,GALNT17
NM_017547.4,10,FOXRED1
NM_015203.5,10,RPRD2
NM_016542.4,10,STK26
NM_001371116.1,10,FHDC1
NM_003149.3,10,STAC
NM_003213.4,10,TEAD4
NM_182640.3,10,MRPS9
NM_022047.4,10,DEF6
NM_003642.4,10,HAT1
NM_003503.4,10,CDC7
NM_198935.3,10,SS18L1
NM_001744.6,10,CAMK4
NM_024808.5,10,BORA
NM_002788.4,10,PSMA3
NM_012073.5,10,CCT5
NM_139243.4,10,ADAD1
NM_138384.4,10,MTG1
NM_178031.3,10,TMEM132A
NM_006838.4,10,METAP2
NM_001330988.2,10,SLC25A25
NM_001319.7,10,CSNK1G2
NM_001006121.4,10,RBMY1B
NM_012113.3,10,CA14
NM_001042.3,10,SLC2A4
NM_006721.4,10,ADK
NM_001287491.2,10,TET3
NM_006268.5,10,DPF2
NM_005002.5,10,NDUFA9
NM_018235.3,10,CNDP2
NM_015900.4,10,PLA1A
NM_006951.5,10,TAF5
NM_018367.7,10,ACER3
NM_006413.5,10,RPP30
NM_001271783.2,10,FAR2
NM_001384528.1,10,GATAD2A
NM_024570.4,10,RNASEH2B
NM_022041.4,10,GAN
NM_014613.3,10,FAF2
NM_001370466.1,10,NOD2
NM_001031710.3,10,KLHL7
NM_173538.3,10,CNBD1
NM_001536.6,10,PRMT1
NM_001100876.2,10,PHYHD1
NM_006282.5,10,STK4
NM_001135022.2,10,ELMOD3
NM_016474.5,10,CCDC174
NM_004879.5,10,EI24
NM_021977.4,10,SLC22A3
NM_015670.6,10,SENP3
NM_022164.3,10,TINAGL1
NM_007355.4,10,HSP90AB1
NM_004088.4,10,DNTT
NM_003796.3,10,URI1
NM_133443.4,10,GPT2
NM_006116.3,10,TAB1
NM_005881.4,10,BCKDK
NM_175748.4,10,UBR7
NM_001370181.1,10,GSTCD
NM_020547.3,10,AMHR2
NM_013245.3,10,VPS4A
NM_173479.4,10,WDR88
NM_002520.7,10,NPM1
NM_012280.4,10,FTSJ1
NM_004068.4,10,AP2M1
NM_001010898.4,10,SLC6A17
NM_001871.3,10,CPB1
NM_031443.4,9,CCM2
NM_003082.4,9,SNAPC1
NM_003645.4,9,SLC27A2
NM_030626.3,9,LRRC27
NM_003488.4,9,AKAP1
NM_024721.5,9,ZFHX4
NM_145049.5,9,UBLCP1
NM_030787.4,9,CFHR5
NM_015602.4,9,TOR1AIP1
NM_021922.3,9,FANCE
NM_001042552.3,9,TATDN3
NM_025108.3,9,TEDC2
NM_001183.6,9,ATP6AP1
NM_001243925.2,9,MAPKAPK3
NM_205834.4,9,LSR
NM_001382779.1,9,FBXL19
NM_017414.4,9,USP18
NM_001171251.3,9,HROB
NM_001248.4,9,ENTPD3
NM_001351576.1,9,CCDC196
NM_006033.4,9,LIPG
NM_001008219.3,9,AMY1C
NM_001003699.4,9,RREB1
NM_000565.4,9,IL6R
NM_000288.4,9,PEX7
NM_002658.6,9,PLAU
NM_032199.3,9,ARID5B
NM_001714.4,9,BICD1
NM_007178.4,9,STRAP
NM_007270.5,9,FKBP9
NM_017416.2,9,IL1RAPL2
NM_002446.4,9,MAP3K10
NM_002717.4,9,PPP2R2A
NM_002535.3,9,OAS2
NM_001004310.3,9,FCRL6
NM_025058.5,9,TRIM46
NM_145725.3,9,TRAF3
NM_198904.4,9,GABRG2
NM_032023.4,9,RASSF4
NM_005011.5,9,NRF1
NM_005341.4,9,ZBTB48
NM_199320.4,9,JADE1
NM_002810.4,9,PSMD4
NM_001040157.3,9,CEP44
NM_001379210.1,9,SLC25A26
NM_019854.5,9,PRMT8
NM_144701.3,9,IL23R
NM_004425.4,9,ECM1
NM_001367886.1,9,BICDL1
NM_017584.6,9,MIOX
NM_001256875.2,9,CDCA8
NM_152453.4,9,TMCO5A
NM_001286134.2,9,RIC8A
NM_002044.4,9,GALK2
NM_005415.5,9,SLC20A1
NM_198274.4,9,SMYD1
NM_001145710.2,9,FAM228B
NM_078483.4,9,SLC36A1
NM_133510.4,9,RAD51B
NM_001164595.2,9,PDZRN4
NM_006064.5,9,RRAGB
NM_001003681.3,9,HMGXB4
NM_016306.6,9,DNAJB11
NM_001031711.3,9,ERGIC1
NM_014058.4,9,TMPRSS11E
NM_000179.3,9,MSH6
NM_145012.6,9,CCNY
NM_138796.4,9,SPATA17
NM_001017420.3,9,ESCO2
NM_001382323.2,9,PKNOX2
NM_001100624.3,9,CENPN
NM_031459.5,9,SESN2
NM_001203.3,9,BMPR1B
NM_018241.3,9,TMEM184C
NM_031904.5,9,FRMD8
NM_001329788.2,9,ZPLD1
NM_152548.3,9,FAM81B
NM_001039846.2,9,IZUMO4
NM_020421.4,9,ADCK1
NM_024754.5,9,PTCD2
NM_022098.4,9,XPNPEP3
NM_017775.4,9,TTC19
NM_001365692.1,9,CCM2L
NM_004866.6,9,SCAMP1
NM_024552.3,9,CERS4
NM_002957.6,9,RXRA
NM_014735.5,9,JADE3
NM_001080538.3,9,AKR1B15
NM_024827.4,9,HDAC11
NM_022456.5,9,RAB3IP
NM_016424.5,9,LUC7L3
NM_001163809.2,9,WDR81
NM_000033.4,9,ABCD1
NM_152405.5,9,JMY
NM_002393.5,9,MDM4
NM_173596.3,9,SLC39A5
NM_001080435.3,9,WHAMM
NM_003202.5,9,TCF7
NM_001286159.2,9,CCDC83
NM_004177.5,9,STX3
NM_174913.3,9,NOP9
NM_021138.4,9,TRAF2
NM_021228.3,9,SCAF1
NM_001100619.3,9,CABLES1
NM_017906.3,9,PAK1IP1
NM_001330177.2,9,PCNX4
NM_000341.4,9,SLC3A1
NM_002734.5,9,PRKAR1A
NM_001335.4,9,CTSW
NM_080866.3,9,SLC22A9
NM_032885.6,9,ATG4D
NM_001080.3,9,ALDH5A1
NM_018243.4,9,SEPTIN11
NM_018248.3,9,NEIL3
NM_005805.6,9,PSMD14
NM_001170791.3,9,RMDN2
NM_000531.6,9,OTC
NM_001354604.2,9,MITF
NM_001330218.2,9,CCNYL1
NM_005857.5,9,ZMPSTE24
NM_138790.5,9,PLD4
NM_003060.4,9,SLC22A5
NM_001366232.2,9,UBE2U
NM_001110533.2,9,LEXM
NM_198137.2,9,CATSPER4
NM_033446.3,9,MVB12B
NM_152609.3,9,CNST
NM_005119.4,9,THRAP3
NM_001320033.2,9,SLC22A14
NM_001039752.4,9,SLC22A10
NM_032864.4,9,PRPF38A
NM_002827.4,9,PTPN1
NM_014467.3,9,SRPX2
NM_003616.3,9,GEMIN2
NM_032852.4,9,ATG4C
NM_001018005.2,9,TPM1
NM_001145065.2,9,CCSER1
NM_022913.4,9,GPBP1
NM_019005.4,9,MIOS
NM_000017.4,9,ACADS
NM_003855.5,9,IL18R1
NM_020776.3,9,KIAA1328
NM_018484.4,9,SLC22A11
NM_012257.4,9,HBP1
NM_001282195.2,9,SLC25A14
NM_001324366.2,9,ADAL
NM_022754.7,9,SFXN1
NM_198460.3,9,GBP6
NM_000500.9,9,CYP21A2
NM_001291746.2,9,REL
NM_001163321.4,9,CCDC120
NM_020299.5,9,AKR1B10
NM_001378120.1,9,MBD5
NM_001377236.1,9,AHRR
NM_002428.4,9,MMP15
NM_014271.4,9,IL1RAPL1
NM_152272.5,9,CHMP7
NM_004571.5,9,PKNOX1
NM_001255.3,9,CDC20
NM_001329443.2,9,PPP1R16A
NM_005030.6,9,PLK1
NM_021939.4,9,FKBP10
NM_030911.4,9,CDADC1
NM_152222.2,9,RELT
NM_024321.5,9,RBM42
NM_001066.3,9,TNFRSF1B
NM_207102.2,9,FBXW12
NM_176811.2,9,NLRP8
NM_024736.7,9,GSDMD
NM_004256.4,9,SLC22A13
NM_000844.4,9,GRM7
NM_004554.5,9,NFATC4
NM_054110.5,9,GALNT15
NM_002164.6,9,IDO1
NM_003675.4,9,PRPF18
NM_001354930.2,9,RIPK1
NM_001005356.3,9,POTEG
NM_013272.4,9,SLCO3A1
NM_003839.4,9,TNFRSF11A
NM_004038.4,9,AMY1A
NM_004563.4,9,PCK2
NM_016173.5,9,HEMK1
NM_002266.4,9,KPNA2
NM_000430.4,9,PAFAH1B1
NM_002348.4,9,LY9
NM_032359.4,9,CMSS1
NM_138326.3,9,ACMSD
NM_001130072.2,9,EPN1
NM_001174150.2,9,ARL13B
NM_015530.5,9,GORASP2
NM_002555.6,9,SLC22A18
NM_173165.3,9,NFATC3
NM_000431.4,9,MVK
NM_003080.3,9,SMPD2
NM_000374.5,9,UROD
NM_020227.4,9,PRDM9
NM_001868.4,9,CPA1
NM_173545.3,9,APLF
NM_014207.4,9,CD5
NM_017791.3,9,FLVCR2
NM_007103.4,9,NDUFV1
NM_000447.3,9,PSEN2
NM_022733.3,9,SMAP2
NM_002182.4,9,IL1RAP
NM_015568.4,9,PPP1R16B
NM_001370959.1,9,POU6F2
NM_033107.4,9,GTPBP10
NM_001282426.2,9,PIK3CG
NM_032880.5,9,IGSF21
NM_001242882.2,9,NAXD
NM_013265.4,9,VPS51
NM_007187.5,9,WBP4
NM_024832.5,9,RIN3
NM_138423.4,9,GOLM2
NM_022468.5,9,MMP25
NM_032326.4,9,TMEM175
NM_004914.5,9,RAB36
NM_001102416.3,9,KNG1
NM_001330145.2,9,RIC8B
NM_007363.5,9,NONO
NM_175852.4,9,TXLNA
NM_178865.5,9,SERINC2
NM_001649.4,9,SHROOM2
NM_144641.4,9,PPM1M
NM_007195.3,9,POLI
NM_016155.7,9,MMP17
NM_152335.3,9,TMEM266
NM_153813.3,9,ZFPM1
NM_018321.4,9,BRIX1
NM_006554.5,9,MTX2
NM_001011717.1,9,NMS
NM_016327.3,9,UPB1
NM_058222.3,9,TECTB
NM_032194.3,9,RPF2
NM_012383.5,9,OSTF1
NM_001077415.3,9,CRELD1
NM_001017922.2,9,ERMAP
NM_001018055.3,9,BRCC3
NM_080667.7,9,CFAP36
NM_005460.4,9,SNCAIP
NM_001034.4,9,RRM2
NM_014568.3,9,GALNT5
NM_000021.4,9,PSEN1
NM_023003.5,9,TM6SF1
NM_014580.5,9,SLC2A8
NM_001308195.2,9,SIMC1
NM_019100.5,9,DMAP1
NM_030627.4,9,CPEB4
NM_024779.5,9,PIP4K2C
NM_025010.5,9,KLHL18
NM_006502.3,9,POLH
NM_001950.4,9,E2F4
NM_006112.4,9,PPIE
NM_001170700.3,9,DTHD1
NM_006135.3,9,CAPZA1
NM_000631.5,9,NCF4
NM_001040177.3,9,AKR1E2
NM_016315.4,9,GULP1
NM_001969.5,9,EIF5
NM_017855.4,9,ODAM
NM_001099402.2,9,CCNK
NM_183050.4,9,BCKDHB
NM_001040443.3,9,PHF11
NM_003195.6,9,TCEA2
NM_001382266.1,9,RNFT2
NM_005572.4,9,LMNA
NM_006136.3,9,CAPZA2
NM_015578.4,9,LSM14A
NM_024324.5,9,CRELD2
NM_001017372.3,9,SLC27A6
NM_032960.4,9,MAPKAPK2
NM_001079855.2,9,GYG2
NM_014053.4,9,FLVCR1
NM_003211.6,9,TDG
NM_006473.4,9,TAF6L
NM_033282.4,9,OPN4
NM_000688.6,9,ALAS1
NM_002767.4,9,PRPSAP2
NM_001254757.2,9,ST3GAL4
NM_004937.3,9,CTNS
NM_020202.5,9,NIT2
NM_007074.4,9,CORO1A
NM_017489.3,9,TERF1
NM_032607.3,9,CREB3L3
NM_178000.3,9,PTPA
NM_014697.3,9,NOS1AP
NM_003273.6,9,TM7SF2
NM_001145206.2,9,KIAA1671
NM_001017437.5,9,CCDC157
NM_203463.3,9,CERS6
NM_016483.7,9,PHF7
NM_018360.3,9,TXLNG
NM_004183.4,9,BEST1
NM_006833.5,9,COPS6
NM_003458.4,9,BSN
NM_016129.3,9,COPS4
NM_016019.5,9,LUC7L2
NM_000278.5,9,PAX2
NM_002342.3,9,LTBR
NM_033505.4,9,SELENOI
NM_001167675.2,9,CADM2
NM_181644.5,9,MFSD4A
NM_001033910.3,9,TRAF5
NM_024100.4,9,WDR18
NM_000107.3,9,DDB2
NM_006285.3,9,TESK1
NM_052904.4,9,KLHL32
NM_001099.5,9,ACP3
NM_206962.4,9,PRMT2
NM_032557.6,9,USP38
NM_182569.4,9,GDPD1
NM_173826.4,9,TCAIM
NM_020223.4,9,FAM20C
NM_001749.4,9,CAPNS1
NM_023011.4,9,UPF3A
NM_002039.4,9,GAB1
NM_015458.4,9,MTMR9
NM_000746.6,9,CHRNA7
NM_012216.4,9,MID2
NM_033120.4,9,NKD2
NM_031157.4,9,HNRNPA1
NM_001143992.2,9,WRAP53
NM_003692.5,9,TMEFF1
NM_001105669.4,9,TTC24
NM_001776.6,9,ENTPD1
NM_005015.5,9,OXA1L
NM_016232.5,9,IL1RL1
NM_000382.3,9,ALDH3A2
NM_001099289.3,9,SH3RF3
NM_018471.3,9,ZC3H15
NM_030928.4,9,CDT1
NM_033119.5,9,NKD1
NM_015488.5,9,PNKD
NM_006765.4,9,TUSC3
NM_006914.4,9,RORB
NM_004604.5,9,STX4
NM_003799.3,9,RNMT
NM_003367.4,9,USF2
NM_000574.5,9,CD55
NM_019604.4,9,CRTAM
NM_002339.3,9,LSP1
NM_001278669.2,9,NFATC1
NM_000699.4,9,AMY2A
NM_020799.4,9,STAMBPL1
NM_001201550.3,9,CFHR4
NM_031209.3,9,QTRT1
NM_018674.6,9,ASIC4
NM_152862.3,9,ARPC2
NM_001917.5,9,DAO
NM_152510.4,9,HORMAD2
NM_005983.4,9,SKP2
NM_144736.5,9,NDUFAF7
NM_033223.5,9,GABRG3
NM_001004342.5,9,TRIM67
NM_020798.4,9,USP35
NM_021219.4,9,JAM2
NM_031942.5,9,CDCA7
NM_153247.4,9,SLC29A4
NM_001387437.1,9,AMY2B
NM_006565.4,9,CTCF
NM_001145400.2,9,ADAD2
NM_002014.4,9,FKBP4
NM_182948.4,9,PRKACB
NM_002712.3,9,PPP1R7
NM_014997.4,9,KLHDC10
NM_198046.3,9,ZDHHC16
NM_019040.5,9,ELP4
NM_004000.3,9,CHI3L2
NM_003059.3,9,SLC22A4
NM_004133.5,9,HNF4G
NM_032435.3,9,MAP3K21
NM_018569.6,9,AP1AR
NM_181789.4,9,GLDN
NM_017567.6,9,NAGK
NM_001001664.3,9,SPOPL
NM_001201539.2,9,ARSF
NM_001286819.2,9,LETM2
NM_006759.4,9,UGP2
NM_000237.3,9,LPL
NM_184085.2,9,TRIM55
NM_001145064.3,9,CASTOR2
NM_002874.5,9,RAD23B
NM_057161.4,9,KLHDC3
NM_012116.4,9,CBLC
NM_198559.2,9,CATIP
NM_199227.3,9,METAP1D
NM_173627.5,9,ENDOV
NM_001004351.5,9,SPDYE3
NM_018323.4,9,PI4K2B
NM_003710.4,9,SPINT1
NM_017915.5,9,PARPBP
NM_032352.4,9,BRMS1L
NM_000545.8,9,HNF1A
NM_005702.4,9,ERAL1
NM_152547.5,9,BTNL9
NM_024330.4,9,SLC27A3
NM_018416.3,9,FOXJ2
NM_032509.4,9,MAK16
NM_004995.4,9,MMP14
NM_001483.3,9,NIPSNAP2
NM_002004.4,9,FDPS
NM_000369.5,9,TSHR
NM_138278.4,9,BNIPL
NM_001655.5,9,ARCN1
NM_139022.3,9,TSPAN32
NM_004204.5,9,PIGQ
NM_004623.5,9,TTC4
NM_024109.4,9,METTL22
NM_024642.5,9,GALNT12
NM_144585.4,9,SLC22A12
NM_001003931.4,9,PARP3
NM_001359.2,9,DECR1
NM_033506.3,9,FBXO24
NM_001271852.3,9,CEP57L1
NM_000877.4,9,IL1R1
NM_001371533.1,8,FUT8
NM_004172.5,8,SLC1A3
NM_002361.4,8,MAG
NM_012238.5,8,SIRT1
NM_000294.3,8,PHKG2
NM_138690.3,8,GRIN3B
NM_003073.5,8,SMARCB1
NM_017682.3,8,BEST2
NM_015177.2,8,DTX4
NM_001099735.2,8,CKMT2
NM_014224.5,8,PGA5
NM_000418.4,8,IL4R
NM_025233.7,8,COASY
NM_003269.5,8,NR2E1
NM_173503.4,8,EFCAB3
NM_001250.6,8,CD40
NM_001374623.1,8,PNPLA1
NM_001011719.2,8,ARSH
NM_002579.3,8,PALM
NM_152945.4,8,RBM45
NM_033416.3,8,IMP4
NM_001045476.3,8,WDR38
NM_001243079.2,8,PLK5
NM_001365919.1,8,MSL1
NM_014466.3,8,TEKT2
NM_058246.4,8,DNAJB6
NM_003104.6,8,SORD
NM_130770.3,8,HTR3C
NM_001316972.2,8,SPACA6
NM_020927.3,8,VAT1L
NM_058179.4,8,PSAT1
NM_134444.5,8,NLRP4
NM_004181.5,8,UCHL1
NM_002017.5,8,FLI1
NM_001127173.3,8,CADM3
NM_031966.4,8,CCNB1
NM_001080518.2,8,LIPK
NM_001174096.2,8,ZEB1
NM_004514.4,8,FOXK2
NM_001130145.3,8,YAP1
NM_006790.3,8,MYOT
NM_018697.4,8,LANCL2
NM_138802.3,8,ZFAND2B
NM_014285.7,8,EXOSC2
NM_000810.4,8,GABRA5
NM_003983.6,8,SLC7A6
NM_032182.4,8,ABRAXAS2
NM_003302.3,8,TRIP6
NM_153692.4,8,HTRA4
NM_001290258.2,8,ASB15
NM_032604.4,8,ABHD1
NM_001243133.2,8,NLRP3
NM_001136103.3,8,TMEM132C
NM_017580.3,8,ZRANB1
NM_001375484.1,8,CKMT1B
NM_003275.4,8,TMOD1
NM_001366854.1,8,TMEM132B
NM_001135705.3,8,ACBD4
NM_001080432.3,8,FTO
NM_001001973.3,8,ATP5F1C
NM_001024736.2,8,CD276
NM_014234.5,8,HSD17B8
NM_001818.5,8,AKR1C4
NM_001286606.2,8,CRACR2B
NM_000163.5,8,GHR
NM_001255978.2,8,CREB3L4
NM_001381865.2,8,RCC1
NM_006339.3,8,HMG20B
NM_018204.5,8,CKAP2
NM_139178.4,8,ALKBH3
NM_000784.4,8,CYP27A1
NM_001347217.2,8,WDR13
NM_017926.4,8,GPATCH2L
NM_001367178.1,8,TEDC1
NM_001206998.2,8,ZNRF3
NM_002915.4,8,RFC3
NM_001270975.2,8,IST1
NM_032796.4,8,SYAP1
NM_033238.3,8,PML
NM_182524.4,8,ZNF595
NM_001271838.2,8,RSRC1
NM_001319674.2,8,GMEB1
NM_005180.9,8,BMI1
NM_003461.5,8,ZYX
NM_001013437.2,8,SEH1L
NM_183420.2,8,FBXO25
NM_152924.5,8,ABHD2
NM_001142569.3,8,INAVA
NM_000236.3,8,LIPC
NM_005772.5,8,RCL1
NM_000772.3,8,CYP2C18
NM_005989.4,8,AKR1D1
NM_005273.4,8,GNB2
NM_020406.4,8,CD177
NM_018393.4,8,TCP11L1
NM_020950.2,8,KIAA1614
NM_001161834.3,8,SPATA48
NM_001128215.1,8,LIPM
NM_001242313.1,8,TMEM191B
NM_024293.6,8,RETREG2
