name,counts,GeneSymbol
NM_007215.4,7,POLG2
NM_176782.3,7,FAM151A
NM_005975.4,7,PTK6
NM_174951.3,7,FAM9A
NM_001010924.2,7,FAM171A1
NM_001174084.2,7,POLL
NM_173601.2,7,GXYLT1
NM_030923.5,7,TMEM163
NM_032305.3,6,POLR3GL
NM_002277.3,6,KRT31
NM_002338.5,6,LSAMP
NM_001719.3,6,BMP7
NM_001375834.1,6,WIPF1
NM_001907.3,6,CTRL
NM_012453.4,6,TBL2
NM_021073.4,6,BMP5
NM_053285.2,6,TEKT1
NM_024769.5,6,CLMP
NM_001122659.3,6,EDNRB
NM_002189.4,6,IL15RA
NM_000349.3,6,STAR
NM_001277053.2,6,TRABD2A
NM_006210.3,6,PEG3
NM_014597.5,6,DNTTIP2
NM_173553.4,6,TRIML2
NM_001278063.4,6,SKOR2
NM_014713.5,6,LAPTM4A
NM_024782.3,6,NHEJ1
NM_003874.4,6,CD84
NM_001045556.3,6,SLA
NM_025208.5,6,PDGFD
NM_004091.4,6,E2F2
NM_198859.4,6,PRICKLE2
NM_001002.4,6,RPLP0
NM_022063.3,6,FAM204A
NM_001919.4,6,ECI1
NM_013305.6,6,ST8SIA5
NM_018710.3,6,PIP4P2
NM_022078.3,6,GPATCH3
NM_021223.3,6,MYL7
NM_152342.4,6,CDYL2
NM_001438.4,6,ESRRG
NM_020360.4,6,PLSCR3
NM_001113402.2,6,AMN1
NM_001170.3,6,AQP7
NM_032214.4,6,SLA2
NM_020947.4,6,MEAK7
NM_001080506.3,6,TMEM150C
NM_052891.3,6,PGLYRP3
NM_004297.4,6,GNA14
NM_004500.4,6,HNRNPC
NM_001009552.2,6,PPP2CB
NM_001320848.2,6,FAHD2B
NM_001014283.2,6,DCUN1D2
NM_021254.4,6,CFAP298
NM_001195248.2,6,APTX
NM_014766.5,6,SCRN1
NM_001015887.3,6,IGSF11
NM_080873.3,6,ASB11
NM_144594.3,6,GTSF1
NM_001561.6,6,TNFRSF9
NM_014442.3,6,SIGLEC8
NM_017561.2,6,NUTM2F
NM_001002254.1,6,AWAT2
NM_001367551.1,6,SULT6B1
NM_080611.5,6,DUSP15
NM_198081.5,6,SCML4
NM_001114108.2,6,TTC22
NM_001382226.1,6,MLF2
NM_021021.4,6,SNTB1
NM_013328.4,6,PYCR2
NM_015481.3,6,ZNF385A
NM_001177701.3,6,IFT27
NM_015703.5,6,RRP7A
NM_016053.4,6,WASHC3
NM_016366.3,6,CABP2
NM_147191.1,6,MMP21
NM_004809.5,6,STOML1
NM_001270366.2,6,PLPPR3
NM_001033678.4,6,TRPT1
NM_001824.5,6,CKM
NM_024504.4,6,PRDM14
NM_001739.2,6,CA5A
NM_004645.3,6,COIL
NM_001102559.2,6,PLPP5
NM_022760.6,6,PCED1A
NM_001194986.2,6,TRABD2B
NM_203293.3,6,TRIM7
NM_001282866.2,6,MARCHF8
NM_018364.5,6,RSBN1
NM_006793.5,6,PRDX3
NM_015950.5,6,MRPL2
NM_001367868.2,6,PLIN4
NM_003837.4,6,FBP2
NM_001002862.3,6,DERL3
NM_194291.3,6,TMEM65
NM_032752.3,6,ZNF496
NM_001122769.3,6,LCA5
NM_032795.3,6,RPUSD4
NM_004666.3,6,VNN1
NM_014465.4,6,SULT1B1
NM_006287.6,6,TFPI
NM_001141969.2,6,DAXX
NM_001190787.3,6,MCIDAS
NM_001001872.4,6,ARMH4
NM_003896.4,6,ST3GAL5
NM_144568.4,6,PIP4P1
NM_001966.4,6,EHHADH
NM_001163561.2,6,STPG4
NM_178135.5,6,HSD17B13
NM_001384980.1,6,NPIPB4
NM_012267.5,6,HSPBP1
NM_019046.3,6,ANKRD16
NM_001226.4,6,CASP6
NM_020640.4,6,DCUN1D1
NM_005399.5,6,PRKAB2
NM_032782.5,6,HAVCR2
NM_024794.3,6,EPHX3
NM_015999.6,6,ADIPOR1
NM_022461.5,6,AZI2
NM_031372.4,6,HNRNPDL
NM_001018057.2,6,DKK3
NM_001012981.5,6,ZKSCAN2
NM_152864.4,6,NKAIN4
NM_032313.4,6,NOA1
NM_002162.5,6,ICAM3
NM_021814.5,6,ELOVL5
NM_020645.3,6,NRIP3
NM_006384.4,6,CIB1
NM_005514.8,6,HLA-B
NM_002437.5,6,MPV17
NM_015958.3,6,DPH5
NM_012067.3,6,AKR7A3
NM_022353.3,6,OSGEPL1
NM_144674.2,6,TEKT5
NM_015545.4,6,PTCD1
NM_001013706.3,6,PLIN5
NM_032140.3,6,ENKD1
NM_003609.5,6,HIRIP3
NM_080594.4,6,RNPS1
NM_174914.4,6,UGT3A2
NM_001077628.3,6,APH1A
NM_021267.5,6,CERS1
NM_001134651.2,6,EIF4E3
NM_152404.4,6,UGT3A1
NM_017637.6,6,BNC2
NM_003770.5,6,KRT37
NM_203494.5,6,USP50
NM_016581.5,6,ECSIT
NM_001013661.1,6,VSIG8
NM_024594.4,6,PANK3
NM_001364910.1,6,PPP1R42
NM_016614.3,6,TDP2
NM_138795.4,6,ARL8A
NM_001025200.4,6,CTRB2
NM_001199563.2,6,BVES
NM_022157.4,6,RRAGC
NM_152321.4,6,ERP27
NM_006305.4,6,ANP32A
NM_006919.3,6,SERPINB3
NM_002099.8,6,GYPA
NM_000507.4,6,FBP1
NM_001376558.2,6,ARFIP2
NM_001145306.2,6,CDK6
NM_001839.5,6,CNN3
NM_016041.5,6,DERL2
NM_173637.4,6,SLC25A41
NM_001003800.2,6,BICD2
NM_002659.4,6,PLAUR
NM_001146210.4,6,SPDYE6
NM_000432.4,6,MYL2
NM_000320.3,6,QDPR
NM_003344.4,6,UBE2H
NM_194272.3,6,RBPMS2
NM_032843.5,6,FIBCD1
NM_152680.3,6,TMEM154
NM_001365225.1,6,ADPGK
NM_001270764.2,6,CHST15
NM_004323.6,6,BAG1
NM_002095.6,6,GTF2E2
NM_014166.4,6,MED4
NM_002013.4,6,FKBP3
NM_004124.3,6,GMFB
NM_001031703.3,6,ELP6
NM_006771.4,6,KRT38
NM_032184.2,6,SYDE2
NM_001258311.2,6,PGBD5
NM_003296.4,6,CRISP2
NM_016544.3,6,DNAJC27
NM_001817.4,6,CEACAM4
NM_001172700.2,6,SHROOM1
NM_006403.4,6,NEDD9
NM_001270875.3,6,MEAF6
NM_001031739.3,6,ASB9
NM_006741.4,6,PPP1R1A
NM_001386014.1,6,KRT34
NM_022460.4,6,HS1BP3
NM_012329.3,6,MMD
NM_016175.4,6,MRNIP
NM_020444.5,6,KIAA1191
NM_001099286.3,6,MTFR2
NM_014618.3,6,BRINP1
NM_032130.3,6,FAM186B
NM_001780.6,6,CD63
NM_014168.4,6,METTL5
NM_000097.7,6,CPOX
NM_018141.4,6,MRPS10
NM_001823.5,6,CKB
NM_001303457.2,6,TTI1
NM_015476.4,6,TPGS2
NM_000396.4,6,CTSK
NM_014572.3,6,LATS2
NM_018170.5,6,RPRD1A
NM_148172.3,6,PEMT
NM_152899.2,6,IL4I1
NM_178314.5,6,RILPL1
NM_030920.5,6,ANP32E
NM_001031725.6,6,DDX59
NM_001420.4,6,ELAVL3
NM_017421.4,6,COQ3
NM_001054.4,6,SULT1A2
NM_031420.4,6,MRPL9
NM_052933.4,6,TSGA13
NM_000226.4,6,KRT9
NM_003258.5,6,TK1
NM_021155.4,6,CD209
NM_032020.5,6,FUCA2
NM_016322.4,6,RAB14
NM_003091.4,6,SNRPB
NM_004138.4,6,KRT33A
NM_014297.5,6,ETHE1
NM_001360.3,6,DHCR7
NM_199051.3,6,BRINP3
NM_018247.4,6,TMEM30A
NM_001080475.3,6,PLEKHM3
NM_001402.6,6,EEF1A1
NM_012338.4,6,TSPAN12
NM_145286.3,6,STOML3
NM_144681.3,6,CCDC42
NM_000416.3,6,IFNGR1
NM_007234.5,6,DCTN3
NM_213656.4,6,KRT39
NM_002278.3,6,KRT32
NM_007249.5,6,KLF12
NM_000169.3,6,GLA
NM_003762.5,6,VAMP4
NM_015417.5,6,SPEF1
NM_138961.3,6,ESAM
NM_007015.3,6,CNMD
NM_002261.3,6,KLRC3
NM_000488.4,6,SERPINC1
NM_017884.6,6,PINX1
NM_001358921.2,6,COQ2
NM_003111.5,6,SP3
NM_013276.4,6,SHPK
NM_004665.6,6,VNN2
NM_001039592.2,6,SPAG8
NM_001010915.5,6,HACD4
NM_138798.3,6,MITD1
NM_017676.2,6,GIN1
NM_015957.4,6,APIP
NM_033034.3,6,TRIM5
NM_016026.4,6,RDH11
NM_003270.4,6,TSPAN6
NM_014873.3,6,LPGAT1
NM_033114.4,6,ZCRB1
NM_001571.6,6,IRF3
NM_001031690.3,6,FAM131B
NM_198402.5,6,HACD2
NM_001720.5,6,BMP8B
NM_005225.3,6,E2F1
NM_199296.3,6,ISM2
NM_001079512.4,6,TVP23A
NM_138355.4,6,SCRN2
NM_019026.6,6,TMCO1
NM_003239.5,6,TGFB3
NM_024298.5,6,MBOAT7
NM_138317.3,6,KCNK10
NM_152379.4,6,C1orf131
NM_006778.4,6,TRIM10
NM_022568.4,6,ALDH8A1
NM_017882.3,6,CLN6
NM_030780.5,6,SLC25A32
NM_001514.6,6,GTF2B
NM_001201543.2,6,FAM161A
NM_001085420.2,6,PLSCR5
NM_018509.4,6,LRRC59
NM_003327.4,6,TNFRSF4
NM_020724.2,6,RNF150
NM_032508.4,6,TMEM185A
NM_002708.4,6,PPP1CA
NM_001256447.2,6,BCAP31
NM_005658.5,6,TRAF1
NM_201591.3,6,GPM6A
NM_015012.4,6,TMEM41B
NM_001378969.1,6,KCND3
NM_173808.3,6,NEGR1
NM_005420.3,6,SULT1E1
NM_018397.5,6,CHDH
NM_005814.3,6,GPA33
NM_001968.5,6,EIF4E
NM_015715.5,6,PLA2G3
NM_153026.3,6,PRICKLE1
NM_021244.5,6,RRAGD
NM_001385089.1,6,BEGAIN
NM_014241.4,6,HACD1
NM_020710.3,6,LRRC47
NM_198403.4,6,MMD2
NM_016403.4,6,CWC15
NM_024758.5,6,AGMAT
NM_001105659.2,6,LRRIQ3
NM_004226.4,6,STK17B
NM_017821.5,6,RHBDL2
NM_001031738.3,6,TMEM150A
NM_032832.6,6,LRP11
NM_024306.5,6,FA2H
NM_001109763.2,6,GSG1L
NM_002279.5,6,KRT33B
NM_199511.3,6,CCDC80
NM_004079.5,6,CTSS
NM_152608.4,6,SDE2
NM_001007089.4,6,RESP18
NM_016495.6,6,TBC1D7
NM_182679.3,6,GPATCH4
NM_001134665.3,6,TRMT10A
NM_004388.3,6,CTBS
NM_001145028.2,6,PALM3
NM_002072.5,6,GNAQ
NM_152787.5,6,TAB3
NM_013309.6,6,SLC30A4
NM_015461.3,6,ZNF521
NM_178469.4,6,LCN8
NM_001387220.1,6,IKZF2
NM_181891.3,6,UBE2D3
NM_015324.4,6,RRP8
NM_004469.5,6,VEGFD
NM_001031709.3,6,RNLS
NM_001277074.2,6,CCDC12
NM_201542.5,6,MED8
NM_001288740.3,6,TMEM273
NM_015942.5,6,MTERF3
NM_022731.5,6,NUCKS1
NM_006324.3,6,CFDP1
NM_001098616.3,6,C1orf43
NM_004877.4,6,GMFG
NM_198992.4,6,SYT10
NM_007217.4,6,PDCD10
NM_001958.5,6,EEF1A2
NM_001814.6,6,CTSC
NM_001278716.2,6,FBXL4
NM_001308154.2,6,RAB15
NM_001122.4,6,PLIN2
NM_005429.5,6,VEGFC
NM_001412.4,6,EIF1AX
NM_152775.4,6,CCDC110
NM_007360.4,6,KLRK1
NM_001102592.2,6,HENMT1
NM_212554.4,6,EEF1AKMT2
NM_012252.4,6,TFEC
NM_014078.6,6,MRPL13
NM_003449.5,6,TRIM26
NM_015484.5,6,SYF2
NM_002768.5,6,CHMP1A
NM_153029.4,6,N4BP1
NM_181514.2,6,MRPL21
NM_001130.6,6,TLE5
NM_004249.4,6,RAB28
NM_006147.4,6,IRF6
NM_182623.3,6,FAM131C
NM_000326.5,6,RLBP1
NM_030952.3,6,NUAK2
NM_031432.5,6,UCK1
NM_006327.4,6,TIMM23
NM_016245.5,6,HSD17B11
NM_002695.5,6,POLR2E
NM_152836.3,6,SNX16
NM_002061.4,6,GCLM
NM_005724.6,6,TSPAN3
NM_001349884.2,6,DRAM2
NM_024522.3,6,NKAIN1
NM_002715.4,6,PPP2CA
NM_176813.5,6,AGR3
NM_001017979.3,6,RAB28
NM_152722.5,6,HEPACAM
NM_205849.3,6,FAM9B
NM_138420.4,6,AHNAK2
NM_020949.3,6,SLC7A14
NM_173535.3,6,CLEC4F
NM_152274.5,6,CCNQ
NM_024725.4,6,CCDC82
NM_025124.4,6,TMEM134
NM_001199251.3,6,SGO1
NM_000660.7,6,TGFB1
NM_001029881.3,6,CIB4
NM_198406.3,6,PAQR6
NM_015975.5,6,TAF9B
NM_178176.4,6,MOGAT3
NM_000979.4,6,RPL18
NM_020409.3,6,MRPL47
NM_001261430.2,6,PTGES3L
NM_014351.4,6,SULT4A1
NM_001077418.3,6,TMEM231
NM_013437.5,6,LRP12
NM_002792.4,6,PSMA7
NM_004690.4,6,LATS1
NM_004890.3,6,SPAG7
NM_024930.3,6,ELOVL7
NM_002280.6,6,KRT35
NM_016180.5,6,SLC45A2
NM_002721.5,6,PPP6C
NM_002974.4,6,SERPINB4
NM_017910.4,6,TRMT61B
NM_017858.3,6,TIPIN
NM_001080555.4,6,GSG1
NM_000860.6,6,HPGD
NM_145080.4,6,NSMCE1
NM_007006.3,6,NUDT21
NM_178566.6,6,ZDHHC21
NM_006166.4,6,NFYB
NM_080874.4,6,ASB5
NM_006907.4,6,PYCR1
NM_006843.3,6,SDS
NM_002300.8,6,LDHB
NM_001920.5,6,DCN
NM_004928.3,6,CFAP410
NM_004467.4,6,FGL1
NM_198256.4,6,E2F6
NM_003689.4,6,AKR7A2
NM_005872.3,6,BCAS2
NM_005830.4,6,MRPS31
NM_006408.4,6,AGR2
NM_016029.4,6,DHRS7
NM_001131.3,6,CRISP1
NM_001039617.2,6,ZDHHC19
NM_015702.3,6,MMADHC
NM_130446.4,6,KLHL6
NM_001333.4,6,CTSV
NM_001372066.1,6,TFAP2A
NM_001099754.2,6,SYBU
NM_138815.4,6,DPPA2
NM_005817.5,6,PLIN3
NM_022101.4,6,STEEP1
NM_016020.4,6,TFB1M
NM_025072.7,6,PTGES2
NM_021258.4,6,IL22RA1
NM_006809.5,6,TOMM34
NM_018196.4,6,TMLHE
NM_002221.4,6,ITPKB
NM_018492.4,6,PBK
NM_003771.5,6,KRT36
NM_000705.4,6,ATP4B
NM_002710.4,6,PPP1CC
NM_145654.4,6,RDM1
NM_001080430.4,6,TOX3
NM_021250.4,6,LILRA5
NM_012239.6,6,SIRT3
NM_004849.4,6,ATG5
NM_001303620.2,6,DNASE1L1
NM_014840.3,6,NUAK1
NM_014634.4,6,PPM1F
NM_003223.3,6,TFAP4
NM_000795.4,6,DRD2
NM_025182.4,6,FAM214B
NM_001278556.2,6,ARPC3
NM_001697.3,6,ATP5PO
NM_152505.4,6,LCA5L
NM_005996.4,6,TBX3
NM_001253772.2,6,SYT6
NM_014312.5,6,VSIG2
NM_004688.3,6,NMI
NM_000976.4,6,RPL12
NM_016027.3,6,LACTB2
NM_005432.4,6,XRCC3
NM_024756.3,6,MMRN2
NM_002317.7,6,LOX
NM_144589.4,6,COMTD1
NM_032390.5,6,NIFK
NM_020967.3,6,NCOA5
NM_000075.4,6,CDK4
NM_003720.4,6,PSMG1
NM_031954.5,6,KCTD10
NM_018667.4,6,SMPD3
NM_015913.4,6,TXNDC12
NM_003019.5,6,SFTPD
NM_031898.3,6,TEKT3
NM_017625.3,6,ITLN1
NM_019041.7,6,MTRF1L
NM_001365008.2,6,IZUMO3
NM_001114598.2,6,ASPDH
NM_022821.4,6,ELOVL1
NM_001199706.2,6,KIAA0895
NM_014567.5,6,BCAR1
NM_139018.5,6,CD300LF
NM_001001710.3,6,FAM166A
NM_001102401.4,6,TTI2
NM_170743.4,6,IFNLR1
NM_014174.3,6,THYN1
NM_004099.6,6,STOM
NM_032314.4,6,COQ5
NM_022153.2,6,VSIR
NM_003281.4,6,TNNI1
NM_001267547.3,6,ARFRP1
NM_173647.4,6,RNF149
NM_001128831.4,6,CA1
NM_020992.4,6,PDLIM1
NM_001007.5,6,RPS4X
NM_001145971.2,6,RDH13
NM_016056.4,6,TMBIM4
NM_002528.7,5,NTHL1
NM_001127217.3,5,SMAD9
NM_001014840.2,5,CUTA
NM_173666.4,5,DTWD2
NM_000986.4,5,RPL24
NM_032027.3,5,TM2D1
NM_033053.3,5,DMRTC1
NM_153477.3,5,UXT
NM_014797.3,5,ZBTB24
NM_018445.6,5,SELENOS
NM_031438.4,5,NUDT12
NM_000161.3,5,GCH1
NM_153698.2,5,PRXL2C
NM_144962.3,5,PEBP4
NM_001144995.2,5,CCDC85C
NM_012137.4,5,DDAH1
NM_001126121.2,5,SLC25A19
NM_001497.4,5,B4GALT1
NM_001743.6,5,CALM2
NM_024946.4,5,PSME3IP1
NM_001100389.2,5,TMEM192
NM_000880.4,5,IL7
NM_024593.4,5,EFCAB1
NM_015471.4,5,NSL1
NM_006691.4,5,LYVE1
NM_024558.3,5,VCPKMT
NM_002617.4,5,PEX10
NM_152617.4,5,RNF168
NM_197965.3,5,SLC10A6
NM_199129.4,5,PEDS1
NM_012110.4,5,CHIC2
NM_001269053.2,5,DYDC1
NM_003778.4,5,B4GALT4
NM_002773.5,5,PRSS8
NM_001031672.4,5,CYB5RL
NM_080668.4,5,CDCA5
NM_080614.2,5,WFDC3
NM_181900.3,5,STARD5
NM_001284254.2,5,GUCD1
NM_000744.7,5,CHRNA4
NM_004589.4,5,SCO1
NM_014176.4,5,UBE2T
NM_003028.3,5,SHB
NM_015159.3,5,FAM168A
NM_003141.4,5,TRIM21
NM_002125.4,5,HLA-DRB5
NM_004765.4,5,BCL7C
NM_002794.5,5,PSMB2
NM_001098483.3,5,FUOM
NM_001130520.3,5,ZNF195
NM_153756.3,5,FNDC5
NM_032970.4,5,SEC22C
NM_080473.5,5,GATA5
NM_145740.5,5,GSTA1
NM_006186.4,5,NR4A2
NM_001145543.2,5,ZSCAN18
NM_001135036.2,5,TVP23C
NM_173563.3,5,FAM217A
NM_001584.3,5,MPPED2
NM_033452.3,5,TRIM47
NM_002118.5,5,HLA-DMB
NM_020826.3,5,SYT13
NM_174927.3,5,SPATA19
NM_005849.4,5,IGSF6
NM_001017368.2,5,RFFL
NM_005836.3,5,RIDA
NM_006412.4,5,AGPAT2
NM_144970.3,5,CXorf38
NM_001098814.2,5,SRL
NM_001077663.3,5,URGCP
NM_197947.3,5,CLEC7A
NM_033091.3,5,TRIM4
NM_001370374.1,5,ZNF266
NM_001348119.1,5,TRIM16
NM_014112.5,5,TRPS1
NM_030645.3,5,SH3BP5L
NM_130896.3,5,WFDC8
NM_004494.3,5,HDGF
NM_001143968.1,5,ARL5C
NM_002423.5,5,MMP7
NM_001037317.2,5,PLPPR5
NM_032316.3,5,NICN1
NM_005782.4,5,ALYREF
NM_025083.5,5,EDC3
NM_080658.2,5,ACY3
NM_015419.4,5,MXRA5
NM_001040715.2,5,KIAA0895L
NM_001278182.2,5,EOMES
NM_003585.5,5,DOC2B
NM_001105578.2,5,SYCE2
NM_002872.5,5,RAC2
NM_001010.3,5,RPS6
NM_006134.7,5,TMEM50B
NM_001184940.2,5,FAM219A
NM_001129885.1,5,CPSF4L
NM_001281453.2,5,MBD3
NM_024603.4,5,BEND5
NM_000847.5,5,GSTA3
NM_031948.5,5,PRSS27
NM_001076.4,5,UGT2B15
NM_006708.3,5,GLO1
NM_018135.4,5,MRPS18A
NM_206832.3,5,TMIGD1
NM_004493.3,5,HSD17B10
NM_171982.5,5,TRIM35
NM_032364.6,5,DNAJC14
NM_198282.4,5,STING1
NM_001040616.3,5,LINS1
NM_173358.2,5,SSX7
NM_004950.5,5,EPYC
NM_000971.4,5,RPL7
NM_004568.6,5,SERPINB6
NM_005263.5,5,GFI1
NM_000452.3,5,SLC10A2
NM_006875.4,5,PIM2
NM_000258.3,5,MYL3
NM_001993.5,5,F3
NM_175723.2,5,SSX5
NM_139171.2,5,STARD6
NM_052880.5,5,PIK3IP1
NM_000750.5,5,CHRNB4
NM_016304.3,5,RSL24D1
NM_058164.4,5,OLFM2
NM_001301098.2,5,ZBTB44
NM_178863.5,5,KCTD13
NM_000575.5,5,IL1A
NM_145261.4,5,DNAJC19
NM_024106.3,5,ZNF426
NM_020169.4,5,LXN
NM_004556.3,5,NFKBIE
NM_001768.7,5,CD8A
NM_001985.3,5,ETFB
NM_001135179.2,5,ZDHHC3
NM_001206671.4,5,RIC3
NM_014880.5,5,CD302
NM_003355.3,5,UCP2
NM_024701.4,5,ASB13
NM_017664.4,5,ANKRD10
NM_000970.6,5,RPL6
NM_006370.3,5,VTI1B
NM_058170.4,5,OLFM3
NM_003280.3,5,TNNC1
NM_001367857.2,5,SATL1
NM_003343.6,5,UBE2G2
NM_016073.4,5,HDGFL3
NM_016063.3,5,HDDC2
NM_001040425.3,5,U2AF1L4
NM_006016.6,5,CD164
NM_007146.3,5,VEZF1
NM_032526.3,5,NT5C1A
NM_032124.5,5,HDHD2
NM_001512.4,5,GSTA4
NM_032718.5,5,MFSD9
NM_178138.6,5,LHX3
NM_181435.6,5,C1QTNF3
NM_004867.5,5,ITM2A
NM_023007.3,5,JMJD4
NM_014028.4,5,OSTM1
NM_001010978.4,5,LDLRAD1
NM_014581.4,5,OBP2B
NM_007182.5,5,RASSF1
NM_006734.4,5,HIVEP2
NM_014433.3,5,RSPH14
NM_016045.3,5,PRELID3B
NM_000743.5,5,CHRNA3
NM_004733.4,5,SLC33A1
NM_002598.4,5,PDCD2
NM_001625.4,5,AK2
NM_133492.3,5,ACER1
NM_032847.3,5,C8orf76
NM_003356.4,5,UCP3
NM_030771.2,5,CCDC34
NM_016484.5,5,PDZD11
NM_144582.3,5,TEX261
NM_005469.4,5,ACOT8
NM_001764.3,5,CD1B
NM_001010846.3,5,SHE
NM_032545.4,5,CFC1
NM_001336.4,5,CTSZ
NM_001146729.2,5,PLAAT5
NM_198285.3,5,WDR86
NM_001085400.2,5,RELL1
NM_194285.3,5,SPTY2D1
NM_022726.4,5,ELOVL4
NM_015472.6,5,WWTR1
NM_001242409.2,5,GAREM1
NM_006034.5,5,TP53I11
NM_016511.4,5,CLEC1A
NM_022139.4,5,GFRA4
NM_001079537.2,5,TRAPPC6B
NM_002952.4,5,RPS2
NM_152891.3,5,PRSS33
NM_173344.3,5,ST3GAL1
NM_004959.5,5,NR5A1
NM_006822.3,5,RAB40B
NM_198275.3,5,MPZL3
NM_144693.3,5,ZNF558
NM_020675.4,5,SPC25
NM_018440.4,5,PAG1
NM_006270.5,5,RRAS
NM_145912.8,5,NFAM1
NM_013242.3,5,CFAP20
NM_175709.5,5,CBX7
NM_013342.4,5,TFPT
NM_014336.5,5,AIPL1
NM_021925.4,5,LDAH
NM_001105571.3,5,DHRS7C
NM_001276266.2,5,DUOXA1
NM_000232.5,5,SGCB
NM_001164458.2,5,ACTR3C
NM_152401.3,5,PDCL2
NM_000870.7,5,HTR4
NM_054113.4,5,CIB3
NM_000348.4,5,SRD5A2
NM_001017.3,5,RPS13
NM_033504.4,5,TMEM54
NM_148963.4,5,GPRC6A
NM_022823.3,5,FNDC4
NM_152230.5,5,IPMK
NM_004965.7,5,HMGN1
NM_001316943.2,5,PARP16
NM_004931.5,5,CD8B
NM_024881.5,5,SLC35E1
NM_032744.4,5,ADTRP
NM_139283.2,5,PPTC7
NM_000576.3,5,IL1B
NM_024309.4,5,TNIP2
NM_024546.4,5,OBI1
NM_001252275.3,5,UGT2A1
NM_012097.4,5,ARL5A
NM_032596.4,5,C9orf24
NM_018035.3,5,DMAC2
NM_003014.4,5,SFRP4
NM_020665.6,5,CLTRN
NM_020529.3,5,NFKBIA
NM_001014446.3,5,OCIAD2
NM_003713.5,5,PLPP3
NM_017873.4,5,ASB6
NM_001004313.3,5,TMEM220
NM_016103.4,5,SAR1B
NM_001206631.1,5,TRIM64C
NM_001184880.2,5,PCDH19
NM_005716.4,5,GIPC1
NM_005371.6,5,METTL1
NM_000903.3,5,NQO1
NM_152512.4,5,ENTHD1
NM_018197.3,5,ZFP64
NM_030954.4,5,RNF170
NM_002784.5,5,PSG9
NM_016127.6,5,SARAF
NM_139285.4,5,GAS2L2
NM_031300.4,5,MXD3
NM_002259.5,5,KLRC1
NM_020310.3,5,MNT
NM_014452.5,5,TNFRSF21
NM_053055.5,5,THEM4
NM_032511.4,5,FAXC
NM_001077.4,5,UGT2B17
NM_001319217.2,5,CYP1A1
NM_080669.6,5,SLC46A1
NM_178822.5,5,IGSF10
NM_002260.4,5,KLRC2
NM_001040202.2,5,PAQR3
NM_001300790.2,5,HLA-DQB2
NM_144590.3,5,ANKRD22
NM_033161.4,5,SURF4
NM_004620.4,5,TRAF6
NM_019107.4,5,MYDGF
NM_194296.2,5,SPATA24
NM_203314.3,5,BDH1
NM_002258.3,5,KLRB1
NM_013240.6,5,N6AMT1
NM_016205.3,5,PDGFC
NM_005471.5,5,GNPDA1
NM_015167.3,5,JMJD6
NM_145807.4,5,NTN5
NM_018299.6,5,UBE2W
NM_178125.3,5,TRIM50
NM_006645.3,5,STARD10
NM_018138.5,5,TBCCD1
NM_001348680.2,5,SAP25
NM_007097.5,5,CLTB
NM_001463.4,5,FRZB
NM_000530.8,5,MPZ
NM_181784.3,5,SPRED2
NM_001212.4,5,C1QBP
NM_001707.4,5,BCL7B
NM_207392.3,5,KRTDAP
NM_024164.6,5,TPSB2
NM_021016.4,5,PSG3
NM_006761.5,5,YWHAE
NM_014169.5,5,CHMP4A
NM_001289.6,5,CLIC2
NM_001002814.3,5,RAB11FIP1
NM_198179.3,5,QRFPR
NM_052962.3,5,IL22RA2
NM_001142684.2,5,ZMYM5
NM_014747.3,5,RIMS3
NM_001270891.2,5,TRAPPC6A
NM_001114403.3,5,UPK3BL1
NM_001105677.2,5,UGT2A2
NM_018049.3,5,PLEKHJ1
NM_001100.4,5,ACTA1
NM_014358.4,5,CLEC4E
NM_080861.4,5,SPSB3
NM_000780.4,5,CYP7A1
NM_016079.4,5,CHMP3
NM_206963.2,5,RARRES1
NM_003886.3,5,AKAP4
NM_002276.5,5,KRT19
NM_015161.3,5,ARL6IP1
NM_016277.5,5,RAB23
NM_001177.6,5,ARL1
NM_001375.3,5,DNASE2
NM_001033046.4,5,CYBC1
NM_001201380.3,5,CNTNAP3B
NM_024743.4,5,UGT2A3
NM_001276351.2,5,C1orf141
NM_001330448.1,5,CD164L2
NM_016641.4,5,GDE1
NM_153234.5,5,LIX1
NM_015963.6,5,THAP4
NM_000380.4,5,XPA
NM_213606.4,5,SLC16A12
NM_020651.4,5,PELI1
NM_021133.4,5,RNASEL
NM_030763.3,5,HMGN5
NM_003167.4,5,SULT2A1
NM_144580.3,5,GLMP
NM_018168.4,5,CCDC198
NM_021014.4,5,SSX3
NM_000476.3,5,AK1
NM_005850.5,5,SF3B4
NM_001035006.5,5,RPL17
NM_173547.4,5,TRIM65
NM_012164.4,5,FBXW2
NM_004753.7,5,DHRS3
NM_003279.3,5,TNNC2
NM_003712.4,5,PLPP2
NM_003779.4,5,B4GALT3
NM_016594.3,5,FKBP11
NM_005997.3,5,VPS72
NM_021970.4,5,LAMTOR3
NM_005159.5,5,ACTC1
NM_006373.4,5,VAT1
NM_004401.3,5,DFFA
NM_052868.6,5,IGSF8
NM_004198.3,5,CHRNA6
NM_002634.4,5,PHB
NM_001371390.1,5,CLEC4C
NM_001080439.3,5,HSF5
NM_001303007.2,5,DDAH2
NM_001371333.1,5,DIABLO
NM_205846.3,5,PRELID2
NM_012168.6,5,FBXO2
NM_001031705.3,5,CT55
NM_002120.4,5,HLA-DOB
NM_002543.4,5,OLR1
